chirp_mass,mass_ratio,luminosity_distance,phase,theta_jn,dec,psi,phi
0.96823364,1.0909219,0.42238143,0.009284878,0.16308706,0.24384022,-0.49564663,0.65824807
1.0363462,1.60991,-0.50408995,0.08834884,0.024419475,2.0414066,0.7046638,-1.0842196
0.91557527,-0.14135042,1.1182928,-0.98767835,-0.49656284,2.0729537,-1.5594954,-0.31475568
-1.1926134,-1.7344265,1.0763447,-0.7871167,0.5759888,2.1362941,-1.1054686,-0.13119814
1.6319685,0.07958753,0.56756103,-1.0653012,-0.094342284,1.9050171,1.3310647,-1.4423516
-1.440654,-0.3607665,0.27329838,0.4258888,0.17763263,2.8598824,0.09591335,-0.30106986
-0.23214671,0.20305279,0.8279161,0.062171582,0.21407075,-0.13652146,1.7310785,0.75256264
-0.81648445,-0.3751577,0.59004027,1.9083215,-0.07113791,0.450634,-1.2713602,1.4876964
-1.298961,0.32062232,0.74091125,-0.25531498,0.046741325,0.12761796,-0.48171392,1.587686
1.3843464,0.67625743,0.81019187,0.75315154,-0.14623314,0.64953357,-0.45058745,0.82637423
-1.2132952,-0.13380308,1.1158884,0.08062398,-0.75636345,1.9992082,-1.4281111,-0.22439371
-0.8111568,-1.2268355,1.2733425,0.45236737,0.002554151,1.6142286,0.092917465,-1.2508811
-1.2501969,-0.6083886,1.1742802,-2.160436,0.042986568,0.6165884,0.4591264,1.6389922
-1.0182427,1.0210371,1.1158,0.18919231,-0.21957856,1.9148285,-0.12652862,0.045184594
0.7282166,-0.4066942,1.157946,0.7024944,0.66344917,1.0448029,-0.49663615,1.7684499
-1.5205395,-0.07268433,1.0473617,-1.5324726,-0.41499206,-0.40082216,-0.78117204,0.3801827
1.360133,-0.93276054,0.2663012,1.6053698,0.21207172,0.92495674,-1.5716965,1.7802079
1.0704868,0.31544185,0.7167071,1.4203572,-0.23942968,2.1442754,0.9250164,-0.4035496
0.15089083,-0.95661205,0.9974388,1.4889382,0.005054053,1.6579342,-0.9287315,-0.11665874
0.5712328,-0.9362245,-0.24554558,1.1502241,-0.05738055,3.5275283,1.3136244,-1.4231503
-1.5043184,-0.617352,0.98691845,-0.6082597,-0.0010571328,1.0650061,0.013036769,1.5217084
-0.40806073,-1.5302104,0.5041832,0.88775945,-0.22222967,3.4650612,0.3815006,-0.95799536
0.7271085,0.4892587,1.1916305,-0.763979,-0.08638141,3.810349,0.6730524,-0.963028
-0.11926343,0.16593818,0.7745492,0.97217524,0.21281274,0.66302645,-0.21201454,2.0225708
1.6286573,0.13327546,0.7217603,-1.6919099,-0.24976043,2.6211414,-0.7687422,-0.31607756
-0.67090046,-1.9486862,0.99296296,1.4070538,-0.20658818,1.5916508,-0.5081375,-0.24510278
1.3546311,0.95935637,0.8216671,0.062194176,0.10281681,0.8081219,-1.5023456,-0.08427727
-0.700529,-0.14598829,0.81469655,0.093385704,0.5645629,0.95024496,0.14640039,1.7951598
-0.9505608,1.2234757,1.037189,1.5083681,0.09365804,1.6600937,0.76604617,-0.0127564315
-0.85158986,-0.9856985,1.1852266,-0.063999005,0.77069217,1.0877786,-1.822341,1.5195512
-0.034445256,-1.4904429,0.7599715,0.13722435,-0.19954455,1.6717478,-0.58142537,-0.22035894
-1.3057443,0.16072182,1.0413693,1.3423753,0.3289211,-0.15995383,1.2077298,0.5018381
-1.6005844,1.6017373,1.3052955,0.32559517,-0.5664183,0.32829142,-1.3766412,0.2990674
-1.1708505,-1.5727831,0.82814574,0.78720796,0.23142664,0.7401784,-0.46917897,1.5076759
1.4176466,-0.44278675,0.13603443,1.7460214,0.3254481,0.9913439,-0.9379138,1.563897
1.270142,-1.4751723,0.28908622,-0.2632503,-0.15337166,-0.04339862,1.2280035,1.0627124
1.2191166,0.010678899,0.639909,1.1109169,0.0953901,1.1057258,-0.06925378,0.035370383
0.22333698,-1.1864372,1.281929,-1.7238383,-0.22922644,1.1246109,0.41086882,-0.42588556
0.55526984,-0.6322505,0.73115075,-1.4321027,-0.01738413,1.759629,0.40300405,-1.7866896
-1.1823965,0.77687633,-0.8990472,-0.066746704,0.005760935,1.7031968,0.41925985,1.1083944
0.44717667,-0.25222793,1.0333226,0.80363005,-0.014552001,0.88004684,-1.203042,1.6642892
-0.67839867,-1.5426377,0.5162924,0.52167064,-0.16677947,3.132186,-0.9266843,-0.4932311
-0.6858803,-1.2791218,-0.5154213,0.8389301,0.01934223,0.18371332,-0.9446555,0.75222135
0.44244343,1.4019263,-0.49855128,-1.0363482,-0.08786416,2.7628908,-0.34210512,-1.1366869
-0.53652054,1.6002839,0.99430996,-0.9518983,0.2153207,2.9060159,0.16449462,-1.0205185
-0.007570633,-1.054456,0.7310854,-0.06973702,0.11495965,-0.17253017,-1.0752448,0.5776625
1.1863105,-1.1603662,0.34630373,0.024303323,-0.9072578,2.6289,1.7211468,-1.5938357
-1.6523954,1.5149007,0.9271715,1.087184,0.010815178,0.5642865,-0.006415593,0.067683846
-1.1556948,-0.8489018,1.1306732,-0.18560377,0.043924212,3.434278,0.33597597,0.278373
-0.37026882,-0.309192,0.7829721,-0.4129946,0.17908175,0.88565755,1.9240007,1.3462209
-0.6179769,0.50450045,1.0729191,0.57770675,0.14646047,0.6838747,1.5852306,1.4437844
1.1029493,-0.22715828,0.7599109,0.13184272,0.19337496,1.3492591,1.3607731,1.5950016
0.008955218,-0.9054298,1.0078286,-0.073513955,-0.46771014,1.0318239,1.5133986,1.6906097
-0.94677293,0.8889891,1.063975,0.44645756,0.35326412,1.1477942,0.8568273,1.7838104
-1.5153365,-0.7301036,0.96572965,-0.0957688,-0.47327286,1.7687405,0.79534656,-0.043976177
-1.3205147,-1.2138461,0.8476386,0.78440326,0.18554692,0.059666514,1.715206,0.5310455
0.31373072,-0.6563321,0.98165846,-2.8135395,0.095568515,1.4247738,-0.69625306,-0.013284782
-1.3435075,-1.2042142,0.761308,-0.81016606,0.68954116,2.6504889,1.1960247,-1.0488371
0.17537966,0.50983495,1.2247053,1.3479084,-0.2719109,1.6131855,0.21023802,0.25713897
1.5444112,-1.6249237,0.9749349,-0.91068834,0.3864962,3.1261063,0.22275354,-1.5271031
-0.33073047,-0.27689224,0.31649062,-0.4359391,-0.094516695,1.1536614,-1.2676781,1.7385724
-1.2327521,-1.3399581,1.0920908,0.96659094,-0.45635703,2.444378,-1.1835482,-0.5872887
-1.5036209,0.46690512,-0.042105112,-0.29383966,-0.10881018,0.3819499,-0.4616728,0.118541196
-0.89175177,-1.5581304,0.7520411,-0.016282275,-0.07433757,-0.2615974,-0.8059965,0.6214292
-0.39076415,0.94544977,0.90793645,-1.479768,0.03732318,2.0582733,0.9295794,1.3556873
-1.2537985,-1.8253729,0.37509152,0.04364731,1.1208919,2.020742,-0.1019776,-0.35272735
0.43930927,-1.3449517,1.1925755,-0.6962883,0.19201595,0.7067777,-0.22690582,0.76499707
0.73857176,-0.53127086,-0.123084724,1.2506437,1.367327,2.7596931,0.41893888,-1.5702262
1.5711795,-0.5743051,1.0887626,-0.7055125,0.42967215,2.0556083,0.016103558,-0.5239086
-1.094847,-1.3271894,1.2756871,-0.24284278,1.0148386,2.9159565,-0.1536538,-1.3450397
-0.51219314,0.9799594,1.2130252,-1.5019515,-0.0074171824,3.1734715,0.3526815,-1.1499206
-0.4160551,-0.6589675,-0.19921213,-0.38474154,0.7030658,2.8647928,0.05050698,-1.3572406
-1.654882,0.79753137,0.7710166,-0.71124417,0.025753485,1.1360105,1.3488197,0.25657645
0.33931214,1.2954919,0.86991787,1.4916717,-0.12684402,-0.20676756,-0.32329196,0.50907594
-0.44774324,-1.3476188,0.6352541,-1.0555279,-0.041988783,-0.27184165,-0.3329859,1.3240005
-1.1326331,-1.0753152,1.2548811,1.6581688,0.05216832,1.3219736,0.9721615,-1.1688287
-0.8626512,-0.7425931,0.67533815,2.3489738,-0.028969258,2.640644,0.11501471,-0.03645173
1.6231328,-0.941121,1.1001924,-0.4557953,0.11135689,0.66630834,-0.68581027,1.5155252
-0.7960861,-1.2776937,1.1019439,-1.158325,0.22541636,1.5588365,-2.8550704,0.3412536
-1.6013864,-1.0317739,0.8464505,0.24878994,-0.5314929,1.827669,-1.3479831,-0.31066597
-1.0799234,-1.1533608,1.2706077,0.15444666,-0.2930118,-0.32998562,0.5076984,0.75750715
0.24371825,-1.2579005,1.147916,-0.8186176,-0.13437368,1.3987976,0.7429253,1.5367072
1.6522489,-1.2649853,-0.049149636,1.0728643,-0.8716846,1.2693727,-0.7144506,1.7788235
-0.45405164,-0.20734204,1.1451392,-1.550525,0.08605263,-0.35102832,1.4123167,1.3086289
-1.7381976,1.0359299,0.48482144,2.2014623,0.116492026,0.9162113,-0.49507484,-0.18087602
-0.1665947,-0.78349996,1.0439287,1.7577446,0.2773011,1.1031369,-0.81010246,1.700259
-0.466518,1.2077338,0.28321368,-0.01255167,0.38798848,0.51323044,-1.4509511,0.68913215
-2.0643783,0.7074923,1.1955045,0.5002502,0.48792976,1.882843,-0.22291887,-0.27492458
-1.4918551,0.70013,0.4985813,-0.5368899,-0.1683409,2.3141124,-2.0614154,-1.1276041
-1.2879509,1.6427383,1.0326536,-0.31753206,-0.1558429,0.7649135,0.07089696,0.70619863
0.25804847,0.49425682,-0.08489849,-1.5557243,0.061894182,-0.82542765,2.4242432,0.30865076
1.2886657,-0.9038465,1.1441555,-2.0850878,-0.03161683,0.9074426,-0.050727088,1.5931289
-0.3343414,0.6529636,0.643588,0.68376696,0.22901335,-0.25373292,-0.6837703,0.52936304
-1.4940454,-1.6328075,0.993486,-0.011646808,-0.26558816,0.83726734,-0.79817426,0.5737458
-0.756255,-0.90210694,0.8498104,0.29579556,0.08002135,-0.2976942,-0.07179295,0.91631645
0.6418526,-1.0645515,1.1665574,-0.30086857,-0.25828215,1.4031165,0.6150387,-1.7417305
-1.1628603,0.20374577,-0.04174325,0.3476988,0.08660403,0.19358552,0.27151582,0.6846311
-1.2208806,-0.31981972,-0.50217545,0.45586047,-0.2286156,1.4420303,1.0422738,0.18258362
1.4351536,-1.5176388,0.53143054,-0.29000473,0.13102333,2.795124,0.09997832,-0.53950197
-1.9391377,0.43239266,0.8000461,0.15219626,0.253085,2.2908309,-0.67984515,1.9087305
0.1774121,-0.36996815,0.5111604,-0.23565075,0.110431254,0.9416966,0.2964078,1.257016
-1.0235655,0.1987758,0.2526833,0.9981829,0.35922754,-0.21954703,0.23188244,1.1424464
0.5405928,1.4039644,1.1225215,0.78618157,-0.02666123,1.434983,-0.959214,0.90422815
0.6365702,0.027319906,-1.561888,0.03641657,-0.14540143,3.166012,1.5750879,-1.7877702
-0.7054757,-0.24198778,0.6454534,0.087187864,0.567663,1.0427692,1.3064057,1.8204045
0.32319674,-1.0891732,0.80323714,-0.44001868,-0.12838787,0.27454853,-0.3693879,0.12615837
1.4509795,-0.9622816,1.0728716,0.00070181454,0.1855343,0.9458684,-0.6887623,-0.3845007
0.6711972,-1.2312272,0.9800381,0.0070638657,-0.4670441,1.7604507,0.26291102,-0.15916272
0.66520226,-0.6093902,0.6337004,0.8342662,0.23309529,2.3557014,-0.2711935,-0.33891168
0.91790193,0.31075236,0.87653697,1.9838836,-0.0894772,0.51653624,2.1594696,1.1746453
-0.20570606,-0.17303164,0.99453604,1.0930753,0.24510293,0.9254364,-1.0322853,1.7356306
-1.3654872,-0.48546243,-0.011950598,-0.66594285,-0.53205633,0.4982885,1.2846605,0.4934161
1.2115868,-1.5136813,1.0550696,-0.6389933,0.46094558,0.9636031,0.92647594,1.7441366
1.036063,0.6988285,0.8435577,-1.1943654,0.14617069,-0.09781468,-0.42142108,1.533016
0.9349249,-0.7839403,0.020989742,0.81349987,0.012119833,-0.2457217,-0.18937846,0.66557497
-0.15894398,1.1455103,1.221026,-2.7135947,-0.011142064,0.7526895,0.21807,0.3626605
0.73090625,1.0143635,0.19595738,0.45542616,0.0037003048,1.0018127,0.72491217,1.762299
-0.5402919,-0.9746489,1.0396931,1.4534084,-0.104156815,2.0445504,-0.98808247,1.41913
-0.85066587,-1.4806225,0.75041753,0.035707943,-0.11808598,0.9366337,-0.45182532,1.111103
0.6093599,-0.28582188,0.95693254,0.5934437,-0.00029762217,0.07987583,0.512606,0.9252861
1.3404157,-0.7637773,0.6596993,-0.25778136,0.24777661,1.6063758,-0.6362378,1.5750333
-0.20553398,-0.90553343,0.70706004,1.9107475,-0.3968855,0.5749756,-0.7977857,0.25726
0.50458056,0.79945177,0.6500573,0.88399637,-0.17254187,1.8586357,1.344964,1.415885
1.4165552,0.25161362,1.0970511,0.71780413,-0.6257316,0.35780513,-0.77071685,0.36309037
-1.2202367,0.030534254,0.7392343,-0.62088704,-0.275619,3.5530918,1.8261812,-1.4027494
-0.518384,-0.8070689,0.51790726,0.7782659,-0.5091461,1.161859,-0.16475427,1.8074654
0.20695218,1.5278172,-0.8256897,-0.57674706,-0.09928949,1.5294423,0.11631467,-0.24463363
-1.7596195,-0.00554094,0.92666346,-0.16575596,-0.111932,0.72783154,0.70345306,-0.9867946
1.0496699,-0.7089938,0.11484213,-0.080027565,0.1405263,2.0741246,-0.5819026,1.5480891
-1.449106,0.295589,0.9940916,0.37671408,-0.019459339,1.7256143,0.3337816,-0.8185652
0.9339859,0.6782517,0.95538807,-0.73580295,0.61681235,2.950913,-0.7650626,-1.4363811
-1.9250844,1.2505761,0.7073846,0.47834298,0.037138037,2.0506697,0.59340227,0.36492747
1.777654,-1.5829766,1.1189295,1.1589876,0.37471586,2.3994095,1.8544842,-0.10283213
-1.8385535,1.0156454,0.85336316,0.57071096,-0.18334012,0.4753877,1.3501011,0.84571916
-1.162774,-1.3601027,0.78324527,-0.47904342,0.31220216,2.0077538,0.30055347,-0.4188121
0.10038307,0.9906393,0.5635325,-1.1944389,-0.15036799,1.3793691,-1.9215782,1.3192068
1.3312701,-0.39741412,1.080808,0.64824474,-0.759054,0.36306202,-1.2961628,0.5259804
0.08468321,0.16750163,0.59707254,-0.56065214,-0.07123959,1.7425886,-0.18779808,0.08650446
-0.9028302,-0.7109117,1.0085131,-0.417207,-0.16984859,-0.042566776,0.94860923,0.59793377
-0.6828358,-1.5754246,1.2441065,-0.20510785,-0.20841235,1.0336425,-1.0661763,0.660045
1.195852,-0.589191,0.7241258,1.2149016,0.31436732,0.8572095,-0.8426777,1.389808
0.72547853,-1.6815016,0.5648909,1.2616702,0.6433139,2.089428,0.9479238,-0.12920447
-0.04904524,0.53739226,0.9868695,1.7415762,0.067854665,-0.044165492,1.3696676,1.6759559
0.69323707,1.683195,-1.8282632,0.54178566,0.00016749329,-0.46361387,2.408011,0.4408419
0.42921188,0.28351748,1.0889152,-0.81973284,0.1771915,0.98811555,1.0274647,0.19588335
0.4805942,0.15424189,0.64095086,0.32451218,-0.1282239,1.5490023,0.060666,1.5137556
-0.34697542,1.513576,-0.09804853,-0.043281488,-0.14921062,0.60840327,0.551244,1.6619059
1.2090639,-0.5544469,0.32583728,-1.2924274,0.0525892,1.9986064,0.87429243,-0.959312
-0.52508366,1.5326635,0.0036072591,0.02936844,-0.0148563925,0.5432018,-0.041091252,1.1925755
1.3448645,-0.6037297,0.5342339,-0.36993828,0.21877737,0.566273,0.21341868,0.9539665
-0.7358599,-0.7157017,0.39728615,0.9314611,-0.0653131,3.0449948,-0.114101686,-0.06926625
-0.9678887,0.05904977,1.0003434,-0.984717,-0.119670756,1.6666279,0.68825793,-0.092792995
-0.7282451,1.3904799,1.2659372,-0.10821272,0.41702494,1.0736513,-0.9885253,1.5408282
1.1163304,-0.32504037,1.1283385,0.9602958,-0.2088925,0.926782,1.0067748,-0.008190799
-1.3125322,-0.575495,0.63986284,-0.38436142,0.04684961,-0.0932163,-0.014827664,0.94683635
-1.3942883,-0.43697023,0.86902994,0.32618013,-0.35387546,-0.045260787,-0.33020216,0.41877836
-1.3409501,-0.904022,0.9161139,-2.3982093,0.03850809,2.8996978,0.12644589,-0.11223097
0.33667108,2.0978048,-0.8322538,-0.8310832,0.11841238,1.2947637,-1.2867595,1.3688508
-0.886511,-0.76212543,1.0508099,0.94919837,-0.106690176,-0.14581382,-0.39237812,0.5682817
1.7806813,1.4976244,0.76123554,1.7887217,0.11169726,3.2797832,-0.021760054,-1.4521937
0.250946,-0.2999646,1.2884402,-0.072032,-0.74486834,1.7777101,-0.52330726,-0.29158214
0.79527706,-0.86543703,1.2524483,0.62126917,-0.039212298,-0.2501229,0.91974384,0.7419002
-1.6002046,1.1775686,0.4931973,0.5472698,0.16969745,1.2164357,1.3869263,-0.546595
1.11076,-0.039376732,1.254216,-0.77419025,0.3519254,-0.04763937,-1.7183326,0.22824451
0.7032387,0.5022187,1.2774155,-0.94798374,0.017766964,0.1042999,0.05074017,1.1166437
-1.5340848,-0.9131179,1.0239364,0.8793626,-0.32645345,2.0139182,0.72179514,-0.2218374
-1.2355084,-1.8823209,0.96424645,0.7694109,-0.21396354,2.0417259,-1.285658,-1.219059
-1.3428969,-0.5625366,0.8589683,-0.42158064,-0.30577108,0.45444298,1.0618309,0.09592119
-0.6836793,-1.0336231,1.0768279,-0.22562481,0.32341954,2.3511555,-0.8375925,-0.4464219
-0.4312364,-0.7097799,1.2110168,0.28222042,0.05559867,1.3391738,-1.3051299,0.7543926
-0.91822517,-0.3535227,0.71677744,1.5796914,-0.09624758,0.38068402,2.3387253,1.3407847
-0.6390666,-1.0904461,0.91471595,-0.29776615,0.91002005,3.2693493,-0.46228582,-1.1621035
1.6470894,-0.31295836,-0.30896837,-0.047559593,-0.11357824,1.1084204,-0.93568975,1.0898966
0.3320646,-0.82419574,0.9347328,0.9163706,-0.25468433,0.42031276,0.75460416,1.1472856
-1.1575168,-0.94139874,0.1686312,0.116762035,0.115858726,-0.36672008,0.4476182,0.14282332
-1.4448156,0.08669116,0.9414387,-1.440735,1.0564823,2.2932084,0.8493864,-0.42691714
-1.0644971,1.2873883,0.7843458,-0.34755984,-0.044598244,0.06733024,2.2332585,1.6616135
0.1402628,0.019928891,0.8690398,-2.0824099,0.14846757,1.1431843,-1.1611918,1.743732
1.3601141,0.5978258,0.5440727,-0.50486404,0.2144497,-0.20280528,0.65970355,0.7347706
0.42467657,0.9912575,-0.65224093,0.73350894,-0.26247802,0.45856822,0.53869987,0.83850914
-1.1212634,1.3523911,-1.0450249,0.08842583,0.10168963,2.599113,0.02340409,-1.00291
1.3065751,-1.1365248,-0.5025757,-0.38895217,0.190691,0.12878835,-0.6436279,0.92333776
1.0123254,1.2984678,0.14360313,-1.3761514,-0.039329756,0.5952032,0.2928159,0.3870383
0.4367695,0.006730644,1.2751467,0.70318604,-0.67418754,0.49390757,0.24892423,0.59816635
0.3215976,-0.81978637,1.1803323,0.4205245,0.10848881,-0.0024122,-1.8682791,0.69863737
-1.1763049,-1.3677193,1.1314961,-0.47682467,0.5314681,2.127935,-0.14647338,-0.40545297
1.0035433,0.00961663,1.2892203,0.83178437,-0.22830236,1.1187488,0.57850575,-0.11529572
-0.8391782,-0.4787619,1.033892,-0.32547614,-0.06452936,2.6019301,-2.935367,-0.3061067
-1.1804373,0.3732908,-0.12468886,0.74338233,-0.14820153,2.554422,1.0929933,-1.1920102
-0.18513311,-0.2360806,1.2254806,0.8988768,-0.28208992,1.7145472,0.08957765,-0.2296286
-1.2803575,0.11816747,1.1076412,0.23620193,-0.044514976,1.5493333,-0.8261144,0.4410036
-1.1463099,-0.24433805,1.1053598,1.4665738,0.71381605,0.19219315,0.2743354,0.6552845
0.73441195,0.70810753,0.040040184,-0.55036193,-0.033895697,0.4098698,-0.20716217,0.6397224
-0.80947495,-1.496802,0.4786401,0.19556458,-0.17057763,-0.33779824,-1.6112591,0.7563443
-0.5033658,0.67387277,1.0730698,0.6882269,-1.118532,1.2493984,-1.2887506,1.6948981
-1.2317014,-0.20884879,0.8263129,0.1045512,0.1549855,2.32484,-0.2287139,-0.36388427
-0.8350186,-1.0814098,0.42936212,0.11100244,-0.13542996,0.36318266,-2.8437412,-0.9951069
-0.20432055,-0.35432935,0.03160533,-0.3396233,-0.05645475,1.0631032,2.121636,-1.1899334
0.32369477,0.42191437,0.24444488,0.013854975,0.47788185,0.37768364,0.8456569,0.5439183
-0.95635986,0.026783945,0.726395,0.89623576,0.62299865,1.0539347,-0.26033282,1.6380224
1.4171325,0.88229024,0.5951799,-0.6415783,0.23899482,0.39864445,2.118372,1.5923764
1.576929,1.3948269,1.0136888,0.89672834,0.27294877,0.3147645,-0.4264381,0.68547267
0.5502531,-0.39357898,0.66413236,-0.6054836,-0.19395691,0.72198313,-0.24064763,-0.03483376
-0.87629586,1.5630373,0.057871558,-1.114743,0.551561,0.05930662,1.5242329,0.37178296
1.0393703,-0.33418807,0.9145362,0.19064137,-0.35777256,0.31058133,-0.056678474,0.24867263
1.2925557,-1.2339064,1.2116923,-0.9366206,-0.14380929,2.3460028,-1.7386142,-0.3513909
-0.13432471,0.6671592,0.2093341,-0.60380924,-0.19033812,1.6618361,-0.47325602,-0.034393527
-0.14589538,0.19272137,0.23955853,-2.3441193,-0.093662865,0.7836299,0.21132097,0.93278056
-0.6485093,-1.0333095,0.6140486,-0.57976204,-0.0057375715,1.0098072,0.54945636,1.2501861
0.5028327,1.6944058,0.30770624,-0.39993182,-0.47674605,0.23536408,0.081588164,0.63124895
-0.7592023,1.696927,1.1422827,-1.1291374,-0.09436786,0.09438062,-0.21591973,1.4731563
-1.3973473,0.9065957,-0.30911145,-0.026826365,-0.3255763,2.7081714,2.3269506,-0.99261385
-0.6583568,-1.3259325,-0.26099506,-1.6980059,-0.2165159,0.8470608,-0.09365044,0.85073036
1.3969575,-1.723907,0.7881028,0.6405413,1.2193147,0.41062152,0.15571468,0.35697186
-0.77613115,-1.4605577,0.9051648,0.32296136,-0.23462261,2.0745409,1.1106038,0.22454569
0.4906096,-1.7411231,0.70524836,1.0652207,0.8588323,1.3557768,-0.6533579,1.5483136
-0.25420365,-0.16154158,0.18769921,-2.0191252,-0.2696681,1.045516,0.88051504,1.9357017
1.3044904,1.4266473,1.1653177,0.20303336,-0.03514694,1.6500058,0.799548,1.3945802
1.762239,1.1440067,-0.5207837,0.39881766,0.21166457,1.1320457,-1.2317965,1.7485844
-0.22729886,-1.4305255,0.5627428,0.40386128,0.11211009,0.9964846,-0.29560095,1.6439235
0.43460232,0.42120907,0.55374116,-1.6176841,0.01621787,0.60609114,-1.0847994,1.5520889
0.49199042,0.47918212,0.9089372,0.8786375,0.048880816,1.0854694,0.58483016,0.22543974
0.39849237,0.3981633,0.71594083,-0.40341094,0.14446445,3.4164114,-0.47831574,-1.4186381
-1.6329367,0.51705104,0.85067457,-0.60397834,-0.71627265,2.2224572,-1.3074001,-0.15180708
-1.6439373,0.35322845,0.57225525,0.46598524,0.14223447,1.0275905,0.42834398,1.6959088
0.75966614,1.6720325,1.0280284,-0.19149113,0.3676754,0.94315964,2.8245718,1.5292295
1.201415,-0.3783816,1.2344764,0.049679313,-0.08745011,0.98020416,-0.26774037,1.5825269
-1.6124755,0.22839133,1.2643347,0.60362333,-0.22492413,1.0851811,-0.6385849,1.8699769
-0.10432892,-0.28449392,0.69203687,1.3741639,0.008494306,2.5592825,0.62069076,-0.4854748
1.2973149,0.09154427,0.31766582,-1.5717777,0.027445542,-0.3148247,-0.040059995,0.63060796
1.4797379,1.0365624,0.87000424,-0.28114647,-0.13467106,2.0771341,-0.3453075,-0.85317177
-2.0527148,0.3459967,-0.32360676,-0.4828051,-0.079804,3.5116844,0.45332757,-1.1176223
-1.2411104,0.30902308,0.91846114,0.32669142,-1.0436137,0.4209572,-0.47564313,0.44751808
-0.95177996,-0.58482724,1.1288583,-0.05554215,0.80308616,1.853088,-0.7531882,-0.3276964
-1.4223781,-0.4310871,0.29939,-0.32039243,-0.051564723,0.75826335,-0.42005888,1.5698766
1.4034531,1.0394098,-1.2656705,-1.2877606,-0.01789081,1.1619346,0.025335545,1.480051
1.1513481,1.0625534,0.27555266,-1.0545368,0.08697795,-0.10973549,1.1428534,1.0454578
0.46694264,1.6832588,0.93795377,-1.0091311,0.11006611,2.0303848,-1.0945712,1.6578089
1.4210109,-1.0089656,1.3047506,-1.1840093,0.25796568,0.6421758,-1.045984,1.4046658
0.8597825,-0.9780964,1.2226917,1.470938,0.26428634,2.0171595,0.510101,1.3380767
0.8228045,-0.70037884,0.43113792,0.03284667,0.058329854,0.8029665,-0.22809277,1.1833972
0.08752652,0.32330614,0.7520821,0.8564005,-0.31755424,-0.28619444,-0.5955188,0.2817801
-1.0957706,-1.2393466,0.7805627,-0.47158888,0.3660461,0.46245646,0.84133345,0.74128157
0.5446408,-0.7434914,0.7664183,-0.5017259,0.32429674,0.64476955,0.2637466,0.45285633
1.4979485,-0.6798708,0.46883634,-0.03606869,0.08779094,0.6614549,-0.4801982,1.0827616
-1.933906,0.09698864,0.96085733,-0.5931722,0.33819902,0.74971455,1.018521,1.5005153
